ocel_id,ocel_time,PurchasingGroupEKKOEKGRP,PurchasingOrganizationEKKOEKORG,DocumentTypeEKKOBSART,ReleaseStatusEKKOFRGZU,VendorEKKOLIFNR,new_value,ocel_changed_field
purchase_order:42,2022-05-07T12:36:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1415,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:1415,2024-07-02T12:19:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1415,2024-07-02T12:19:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1415,2024-07-02T12:19:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1415,2024-07-02T12:19:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1415,2024-07-07T09:12:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:66,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Precision Gears Ltd,,
purchase_order:66,2022-05-13T10:11:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:66,2022-05-13T10:11:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:66,2022-05-13T10:11:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:66,2022-05-13T10:11:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:66,2022-05-14T03:16:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1005,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cable Creators Inc,,
purchase_order:1005,2023-11-21T02:26:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1005,2023-11-21T02:26:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1005,2023-11-21T02:26:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1005,2023-11-21T02:26:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1005,2023-11-22T09:44:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:234,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:234,2022-08-15T08:57:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:234,2022-08-15T08:57:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:234,2022-08-15T08:57:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:234,2022-08-15T08:57:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:234,2022-08-16T21:25:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:494,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Tube Traders Inc,,
purchase_order:494,2023-02-01T20:32:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:494,2023-02-01T20:32:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:494,2023-02-01T20:32:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:494,2023-02-01T20:32:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:494,2023-02-03T14:04:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:141,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Comfort Clothing Inc,,
purchase_order:141,2022-06-24T06:25:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:141,2022-06-24T06:25:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:141,2022-06-24T06:25:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:141,2022-06-24T06:25:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:141,2022-06-26T10:26:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1435,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Pedal Providers Co,,
purchase_order:1435,2024-07-13T01:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1435,2024-07-13T01:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1435,2024-07-13T01:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1435,2024-07-13T01:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1435,2024-07-17T05:10:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1506,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Bearing Barons Inc,,
purchase_order:1506,2024-09-02T23:55:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1506,2024-09-02T23:55:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1506,2024-09-02T23:55:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1506,2024-09-02T23:55:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1506,2024-09-07T22:17:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:666,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Tire Titans Ltd,,
purchase_order:666,2023-05-12T16:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:666,2023-05-12T16:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:666,2023-05-12T16:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:666,2023-05-12T16:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:666,2023-05-18T12:06:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:702,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Lock Lords Ltd,,
purchase_order:702,2023-06-01T16:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:702,2023-06-01T16:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:702,2023-06-01T16:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:702,2023-06-01T16:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:702,2023-06-08T13:47:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:182,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chain Chiefs Ltd,,
purchase_order:182,2022-07-17T18:43:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:182,2022-07-17T18:43:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:182,2022-07-17T18:43:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:182,2022-07-17T18:43:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:182,2022-07-22T10:51:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:828,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Pump Pros Inc,,
purchase_order:828,2023-08-21T17:58:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:828,2023-08-21T17:58:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:828,2023-08-21T17:58:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:828,2023-08-21T17:58:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:828,2023-08-28T18:23:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1041,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:1041,2023-12-04T23:58:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1041,2023-12-04T23:58:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1041,2023-12-04T23:58:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1041,2023-12-04T23:58:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1041,2023-12-06T21:47:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1295,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Speedometer Specialists Co,,
purchase_order:1295,2024-04-29T10:06:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1295,2024-04-29T10:06:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1295,2024-04-29T10:06:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1295,2024-04-29T10:06:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1295,2024-05-06T10:49:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:364,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:364,2022-10-10T11:26:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:364,2022-10-10T11:26:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:364,2022-10-10T11:26:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:364,2022-10-10T11:26:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:364,2022-10-11T17:07:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1308,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bottle Bosses Co,,
purchase_order:1308,2024-05-06T08:58:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1308,2024-05-06T08:58:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1308,2024-05-06T08:58:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1308,2024-05-06T08:58:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1308,2024-05-06T15:33:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:336,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cage Creators Ltd,,
purchase_order:336,2022-09-26T16:10:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:336,2022-09-26T16:10:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:336,2022-09-26T16:10:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:336,2022-09-26T16:10:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:336,2022-09-28T01:41:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1146,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chain Chiefs Ltd,,
purchase_order:1146,2024-01-31T01:56:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1146,2024-01-31T01:56:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1146,2024-01-31T01:56:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1146,2024-01-31T01:56:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1146,2024-02-01T04:29:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:831,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Mirror Makers Ltd,,
purchase_order:831,2023-08-21T19:37:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:831,2023-08-21T19:37:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:831,2023-08-21T19:37:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:831,2023-08-21T19:37:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:831,2023-08-22T12:02:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1441,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Lighting Legends Co,,
purchase_order:1441,2024-07-13T04:14:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1441,2024-07-13T04:14:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1441,2024-07-13T04:14:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1441,2024-07-13T04:14:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1441,2024-07-15T20:57:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1016,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:1016,2023-11-27T22:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1016,2023-11-27T22:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1016,2023-11-27T22:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1016,2023-11-27T22:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1016,2023-11-30T07:06:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:394,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Jacket Junction Co,,
purchase_order:394,2022-11-10T15:20:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:394,2022-11-10T15:20:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:394,2022-11-10T15:20:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:394,2022-11-10T15:20:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:394,2022-11-14T14:01:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:408,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Strap Stars Inc,,
purchase_order:408,2022-11-26T01:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:408,2022-11-26T01:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:408,2022-11-26T01:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:408,2022-11-26T01:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:408,2022-11-29T19:33:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:566,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Secure Locks Co,,
purchase_order:566,2023-03-07T01:34:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:566,2023-03-07T01:34:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:566,2023-03-07T01:34:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:566,2023-03-07T01:34:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:566,2023-03-09T06:02:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:895,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cage Creators Ltd,,
purchase_order:895,2023-09-12T07:26:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:895,2023-09-12T07:26:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:895,2023-09-12T07:26:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:895,2023-09-12T07:26:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:895,2023-09-16T20:07:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1332,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Wheel Wizards Co,,
purchase_order:1332,2024-05-17T06:26:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1332,2024-05-17T06:26:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1332,2024-05-17T06:26:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1332,2024-05-17T06:26:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1332,2024-05-18T13:03:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:774,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Rim Royals Ltd,,
purchase_order:774,2023-07-19T06:54:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:774,2023-07-19T06:54:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:774,2023-07-19T06:54:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:774,2023-07-19T06:54:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:774,2023-07-19T10:51:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1585,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:1585,2024-09-30T00:40:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1585,2024-09-30T00:40:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1585,2024-09-30T00:40:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1585,2024-09-30T00:40:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1585,2024-10-01T13:22:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:809,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chain Chiefs Ltd,,
purchase_order:809,2023-08-07T12:22:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:809,2023-08-07T12:22:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:809,2023-08-07T12:22:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:809,2023-08-07T12:22:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:809,2023-08-08T06:25:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1553,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:1553,2024-09-17T17:05:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1553,2024-09-17T17:05:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1553,2024-09-17T17:05:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1553,2024-09-17T17:05:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1553,2024-09-24T12:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:509,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bell Barons Inc,,
purchase_order:509,2023-02-11T20:00:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:509,2023-02-11T20:00:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:509,2023-02-11T20:00:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:509,2023-02-11T20:00:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:509,2023-02-15T23:27:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:498,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cage Creators Ltd,,
purchase_order:498,2023-02-02T16:38:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:498,2023-02-02T16:38:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:498,2023-02-02T16:38:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:498,2023-02-02T16:38:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:498,2023-02-06T11:35:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1569,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Lever Legends Ltd,,
purchase_order:1569,2024-09-23T10:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1569,2024-09-23T10:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1569,2024-09-23T10:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1569,2024-09-23T10:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1569,2024-09-26T05:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:86,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bell Barons Inc,,
purchase_order:86,2022-05-26T21:23:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:86,2022-05-26T21:23:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:86,2022-05-26T21:23:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:86,2022-05-26T21:23:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:86,2022-05-29T01:47:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1184,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Speedometer Specialists Co,,
purchase_order:1184,2024-02-19T21:43:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1184,2024-02-19T21:43:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1184,2024-02-19T21:43:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1184,2024-02-19T21:43:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1184,2024-02-22T15:15:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1525,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Derailleur Dynamos Co,,
purchase_order:1525,2024-09-10T17:28:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1525,2024-09-10T17:28:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1525,2024-09-10T17:28:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1525,2024-09-10T17:28:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1525,2024-09-13T11:27:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1230,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Rim Royals Ltd,,
purchase_order:1230,2024-03-13T04:39:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1230,2024-03-13T04:39:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1230,2024-03-13T04:39:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1230,2024-03-13T04:39:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1230,2024-03-14T06:16:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:779,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Lever Legends Ltd,,
purchase_order:779,2023-07-22T06:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:779,2023-07-22T06:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:779,2023-07-22T06:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:779,2023-07-22T06:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:779,2023-07-25T00:45:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1207,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Bike Components Corp,,
purchase_order:1207,2024-02-27T09:51:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1207,2024-02-27T09:51:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1207,2024-02-27T09:51:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1207,2024-02-27T09:51:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1207,2024-02-29T17:08:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:35,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Hub Heroes Ltd,,
purchase_order:35,2022-04-29T18:06:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:35,2022-04-29T18:06:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:35,2022-04-29T18:06:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:35,2022-04-29T18:06:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:35,2022-05-08T09:38:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:842,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Lever Legends Ltd,,
purchase_order:842,2023-08-23T16:36:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:842,2023-08-23T16:36:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:842,2023-08-23T16:36:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:842,2023-08-23T16:36:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:842,2023-09-01T22:39:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1223,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Lock Lords Ltd,,
purchase_order:1223,2024-03-08T11:12:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1223,2024-03-08T11:12:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1223,2024-03-08T11:12:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1223,2024-03-08T11:12:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1223,2024-03-11T17:28:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:250,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Wheel Wizards Co,,
purchase_order:250,2022-08-26T20:52:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:250,2022-08-26T20:52:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:250,2022-08-26T20:52:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:250,2022-08-26T20:52:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:250,2022-08-30T10:58:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:953,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Rim Royals Ltd,,
purchase_order:953,2023-10-21T02:54:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:953,2023-10-21T02:54:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:953,2023-10-21T02:54:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:953,2023-10-21T02:54:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:953,2023-10-27T16:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:252,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Suppliers Ltd,,
purchase_order:252,2022-08-24T11:05:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:252,2022-08-24T11:05:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:252,2022-08-24T11:05:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:252,2022-08-24T11:05:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:252,2022-08-29T15:01:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1522,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Efficient Lighting Solutions Ltd,,
