ocel_id,ocel_time,PurchasingGroupEBANEKGRP,ReleaseIndicatorEBANFRGZU,new_value,ocel_changed_field
purchase_requisition:809:pr_trigger_809,2024-06-12T07:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:45:pr_trigger_45,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:45:pr_trigger_45,2022-05-16T03:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:45:pr_trigger_45,2022-05-20T19:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:143:pr_trigger_143,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:143:pr_trigger_143,2022-08-21T00:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:143:pr_trigger_143,2022-08-24T19:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:584:pr_trigger_584,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:584:pr_trigger_584,2023-11-17T21:02:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:251:pr_trigger_251,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:251:pr_trigger_251,2022-12-09T15:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:432:pr_trigger_432,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:432:pr_trigger_432,2023-06-23T14:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:432:pr_trigger_432,2023-06-28T13:38:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:468:pr_trigger_468,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:468:pr_trigger_468,2023-07-24T04:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:397:pr_trigger_397,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:397:pr_trigger_397,2023-05-15T07:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:397:pr_trigger_397,2023-05-17T23:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:230:pr_trigger_230,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:230:pr_trigger_230,2022-10-28T22:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:230:pr_trigger_230,2022-11-03T05:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:773:pr_trigger_773,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:773:pr_trigger_773,2024-05-12T21:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:765:pr_trigger_765,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:765:pr_trigger_765,2024-04-30T07:19:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:765:pr_trigger_765,2024-05-06T14:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:220:pr_trigger_220,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:220:pr_trigger_220,2022-10-11T21:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:924:pr_trigger_924,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:924:pr_trigger_924,2024-10-01T08:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:924:pr_trigger_924,2024-10-06T17:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:679:pr_trigger_679,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:679:pr_trigger_679,2024-02-07T01:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:658:pr_trigger_658,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:658:pr_trigger_658,2024-01-22T09:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:658:pr_trigger_658,2024-01-23T18:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:527:pr_trigger_527,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:527:pr_trigger_527,2023-09-18T21:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:613:pr_trigger_613,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:613:pr_trigger_613,2023-12-06T08:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:647:pr_trigger_647,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:647:pr_trigger_647,2024-01-10T18:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:647:pr_trigger_647,2024-01-15T04:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:707:pr_trigger_707,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:707:pr_trigger_707,2024-03-08T21:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:707:pr_trigger_707,2024-03-12T15:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:25:pr_trigger_25,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:25:pr_trigger_25,2022-04-27T16:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:629:pr_trigger_629,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:629:pr_trigger_629,2023-12-25T03:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:629:pr_trigger_629,2024-01-02T15:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:684:pr_trigger_684,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:684:pr_trigger_684,2024-02-14T11:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:684:pr_trigger_684,2024-02-19T15:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:268:pr_trigger_268,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:268:pr_trigger_268,2022-12-30T03:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:268:pr_trigger_268,2022-12-31T06:33:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:856:pr_trigger_856,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:856:pr_trigger_856,2024-07-25T08:06:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:856:pr_trigger_856,2024-08-01T21:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:545:pr_trigger_545,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:545:pr_trigger_545,2023-10-01T05:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:545:pr_trigger_545,2023-10-03T07:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:501:pr_trigger_501,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:501:pr_trigger_501,2023-08-25T10:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:752:pr_trigger_752,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:752:pr_trigger_752,2024-04-16T22:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:752:pr_trigger_752,2024-05-09T04:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:519:pr_trigger_519,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:519:pr_trigger_519,2023-09-07T04:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:436:pr_trigger_436,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:436:pr_trigger_436,2023-06-22T12:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:436:pr_trigger_436,2023-06-26T07:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:767:pr_trigger_767,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:767:pr_trigger_767,2024-05-01T06:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:767:pr_trigger_767,2024-05-06T12:43:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:438:pr_trigger_438,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:438:pr_trigger_438,2023-06-22T22:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:317:pr_trigger_317,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:317:pr_trigger_317,2023-02-22T17:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:317:pr_trigger_317,2023-03-01T02:22:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:483:pr_trigger_483,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:483:pr_trigger_483,2023-08-16T20:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:483:pr_trigger_483,2023-08-18T03:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:207:pr_trigger_207,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:207:pr_trigger_207,2022-09-30T07:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:207:pr_trigger_207,2022-10-03T06:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:68:pr_trigger_68,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:68:pr_trigger_68,2022-06-02T06:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:68:pr_trigger_68,2022-06-09T05:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:522:pr_trigger_522,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:522:pr_trigger_522,2023-09-10T21:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:522:pr_trigger_522,2023-09-11T12:29:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:396:pr_trigger_396,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:396:pr_trigger_396,2023-05-20T14:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:396:pr_trigger_396,2023-05-28T15:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:91:pr_trigger_91,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:91:pr_trigger_91,2022-06-20T11:20:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:91:pr_trigger_91,2022-06-22T13:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:31:pr_trigger_31,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:31:pr_trigger_31,2022-05-01T02:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:31:pr_trigger_31,2022-05-08T04:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:555:pr_trigger_555,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:555:pr_trigger_555,2023-10-18T06:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:555:pr_trigger_555,2023-10-29T11:39:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:691:pr_trigger_691,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:691:pr_trigger_691,2024-02-19T20:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:691:pr_trigger_691,2024-02-26T00:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:32:pr_trigger_32,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:32:pr_trigger_32,2022-05-03T22:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:32:pr_trigger_32,2022-05-06T18:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:237:pr_trigger_237,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:237:pr_trigger_237,2022-11-22T03:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:237:pr_trigger_237,2022-11-25T11:21:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:447:pr_trigger_447,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:447:pr_trigger_447,2023-07-04T23:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:289:pr_trigger_289,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:289:pr_trigger_289,2023-01-24T21:28:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:289:pr_trigger_289,2023-01-27T21:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:362:pr_trigger_362,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:362:pr_trigger_362,2023-04-01T21:49:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:137:pr_trigger_137,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:137:pr_trigger_137,2022-08-10T19:25:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:137:pr_trigger_137,2022-08-11T16:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:910:pr_trigger_910,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:910:pr_trigger_910,2024-09-21T18:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:160:pr_trigger_160,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:160:pr_trigger_160,2022-08-29T16:13:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:160:pr_trigger_160,2022-09-02T09:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:174:pr_trigger_174,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:174:pr_trigger_174,2022-09-02T11:56:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:174:pr_trigger_174,2022-09-09T09:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:27:pr_trigger_27,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:27:pr_trigger_27,2022-04-30T11:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:27:pr_trigger_27,2022-05-08T10:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:874:pr_trigger_874,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:874:pr_trigger_874,2024-08-30T04:12:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:874:pr_trigger_874,2024-08-31T22:10:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:86:pr_trigger_86,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:86:pr_trigger_86,2022-06-17T08:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:86:pr_trigger_86,2022-06-18T00:06:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:265:pr_trigger_265,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:265:pr_trigger_265,2022-12-29T15:57:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:265:pr_trigger_265,2022-12-30T10:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:784:pr_trigger_784,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:784:pr_trigger_784,2024-05-15T09:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:784:pr_trigger_784,2024-05-17T22:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:510:pr_trigger_510,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:510:pr_trigger_510,2023-08-30T07:41:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:510:pr_trigger_510,2023-08-30T17:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:554:pr_trigger_554,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:554:pr_trigger_554,2023-10-18T21:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:554:pr_trigger_554,2023-10-20T03:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:250:pr_trigger_250,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:250:pr_trigger_250,2022-12-09T14:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:250:pr_trigger_250,2022-12-13T20:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:705:pr_trigger_705,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:705:pr_trigger_705,2024-03-03T04:17:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:705:pr_trigger_705,2024-03-07T13:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:897:pr_trigger_897,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:897:pr_trigger_897,2024-09-09T10:40:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:897:pr_trigger_897,2024-09-12T17:04:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:324:pr_trigger_324,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:324:pr_trigger_324,2023-02-24T17:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:324:pr_trigger_324,2023-03-01T05:51:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:17:pr_trigger_17,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:17:pr_trigger_17,2022-04-17T16:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:17:pr_trigger_17,2022-04-18T23:16:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:183:pr_trigger_183,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:183:pr_trigger_183,2022-09-07T18:06:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:183:pr_trigger_183,2022-09-10T10:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:260:pr_trigger_260,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:260:pr_trigger_260,2022-12-22T09:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:260:pr_trigger_260,2022-12-23T03:15:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:708:pr_trigger_708,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:708:pr_trigger_708,2024-03-03T04:23:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:708:pr_trigger_708,2024-03-15T04:58:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:575:pr_trigger_575,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:575:pr_trigger_575,2023-11-12T18:54:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:575:pr_trigger_575,2023-11-20T08:11:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:719:pr_trigger_719,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:719:pr_trigger_719,2024-03-19T08:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:224:pr_trigger_224,1970-01-01T00:00:00.000Z,005,Released,,
purchase_requisition:224:pr_trigger_224,2022-10-20T23:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:224:pr_trigger_224,2022-10-26T03:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:333:pr_trigger_333,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:333:pr_trigger_333,2023-03-01T20:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:650:pr_trigger_650,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:650:pr_trigger_650,2024-01-12T07:45:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:650:pr_trigger_650,2024-01-18T04:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:631:pr_trigger_631,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:631:pr_trigger_631,2023-12-20T05:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:821:pr_trigger_821,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:821:pr_trigger_821,2024-06-19T08:20:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:821:pr_trigger_821,2024-06-22T01:27:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:852:pr_trigger_852,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:852:pr_trigger_852,2024-07-17T14:03:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:852:pr_trigger_852,2024-07-17T19:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:3:pr_trigger_3,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:3:pr_trigger_3,2022-04-04T11:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:3:pr_trigger_3,2022-04-05T16:09:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:662:pr_trigger_662,1970-01-01T00:00:00.000Z,001,Released,,
purchase_requisition:662:pr_trigger_662,2024-01-23T13:14:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:662:pr_trigger_662,2024-01-29T12:37:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:122:pr_trigger_122,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:122:pr_trigger_122,2022-07-27T18:01:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:122:pr_trigger_122,2022-07-29T16:18:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:323:pr_trigger_323,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:323:pr_trigger_323,2023-03-01T01:50:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:275:pr_trigger_275,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:275:pr_trigger_275,2023-01-06T09:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:275:pr_trigger_275,2023-01-09T06:08:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:571:pr_trigger_571,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:571:pr_trigger_571,2023-11-07T08:24:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:571:pr_trigger_571,2023-11-08T07:07:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:471:pr_trigger_471,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:471:pr_trigger_471,2023-07-25T03:59:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:471:pr_trigger_471,2023-07-28T03:42:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:536:pr_trigger_536,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:536:pr_trigger_536,2023-09-21T23:35:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:536:pr_trigger_536,2023-09-26T03:52:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:295:pr_trigger_295,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:295:pr_trigger_295,2023-02-03T01:47:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:295:pr_trigger_295,2023-02-10T01:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:248:pr_trigger_248,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:248:pr_trigger_248,2022-12-05T16:44:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:248:pr_trigger_248,2022-12-10T22:32:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:883:pr_trigger_883,1970-01-01T00:00:00.000Z,003,Released,,
purchase_requisition:883:pr_trigger_883,2024-08-28T23:05:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:883:pr_trigger_883,2024-09-05T11:55:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:238:pr_trigger_238,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:238:pr_trigger_238,2022-11-22T11:46:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:50:pr_trigger_50,1970-01-01T00:00:00.000Z,002,Released,,
purchase_requisition:50:pr_trigger_50,2022-05-17T12:36:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:50:pr_trigger_50,2022-05-18T05:26:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:686:pr_trigger_686,1970-01-01T00:00:00.000Z,004,Released,,
purchase_requisition:686:pr_trigger_686,2024-02-13T11:00:00.000Z,,,,ReleaseIndicatorEBANFRGZU
purchase_requisition:36:pr_trigger_36,1970-01-01T00:00:00.000Z,001,Released,,
