ocel_id,ocel_time,NetPriceEKPONETPR,QuantityEKPOMENGE,DeliveryDateEKPOBEDAT,PlantEKPOWERKS,MaterialEKPOMATNR,StorageLocationEKPOLGORT,ocel_changed_field
material:1213,1970-01-01T00:00:00.000Z,1400.0,32.0,2023-10-14 09:30:19.751803,5000,DERAILLEUR,0004,
material:2280,1970-01-01T00:00:00.000Z,900.0,94.0,2023-10-17 09:30:31.536396,1000,BIKE_BELL,0002,
material:1721,1970-01-01T00:00:00.000Z,350.0,17.0,2023-11-01 09:30:24.795186,1000,PANTS_S,0001,
material:1401,1970-01-01T00:00:00.000Z,400.0,82.0,2023-10-17 09:30:21.562752,5000,HELMET_S,0004,
material:1576,1970-01-01T00:00:00.000Z,750.0,86.0,2023-10-20 09:30:23.156122,5000,PEDAL_STRAP,0005,
material:1511,1970-01-01T00:00:00.000Z,1250.0,51.0,2023-10-19 09:30:22.396476,5000,CHAIN,0002,
material:125,1970-01-01T00:00:00.000Z,1400.0,70.0,2023-10-15 09:30:11.028013,3000,CRANKSET,0004,
material:543,1970-01-01T00:00:00.000Z,350.0,40.0,2023-10-21 09:30:14.121437,1000,PANTS_S,0004,
material:10,1970-01-01T00:00:00.000Z,1300.0,72.0,2023-10-07 09:30:10.244008,3000,CHAINRING,0002,
material:477,1970-01-01T00:00:00.000Z,650.0,18.0,2023-10-22 09:30:13.639605,2000,SPEEDOMETER,0004,
material:1221,1970-01-01T00:00:00.000Z,900.0,75.0,2023-10-22 09:30:19.779274,2000,MIRROR,0002,
material:2174,1970-01-01T00:00:00.000Z,1050.0,47.0,2023-10-28 09:30:30.467246,1000,TUBE_28,0003,
material:1624,1970-01-01T00:00:00.000Z,1250.0,2.0,2023-10-13 09:30:23.864896,5000,CHAIN,0005,
material:1980,1970-01-01T00:00:00.000Z,1500.0,51.0,2023-10-31 09:30:27.598449,5000,CABLE,0004,
material:1856,1970-01-01T00:00:00.000Z,250.0,46.0,2023-10-06 09:30:26.276675,5000,BIKE_HANDLE,0002,
material:1147,1970-01-01T00:00:00.000Z,1100.0,1.0,2023-10-07 09:30:19.115595,1000,TUBE_26,0001,
material:1648,1970-01-01T00:00:00.000Z,100.0,27.0,2023-10-14 09:30:24.147780,2000,BIKE_FRAME,0005,
material:1499,1970-01-01T00:00:00.000Z,1400.0,87.0,2023-10-11 09:30:22.371282,3000,DERAILLEUR,0001,
material:1956,1970-01-01T00:00:00.000Z,1250.0,50.0,2023-10-03 09:30:27.297967,5000,CASSETTE,0005,
material:1068,1970-01-01T00:00:00.000Z,150.0,6.0,2023-10-07 09:30:18.559291,2000,BIKE_SEAT,0002,
material:2179,1970-01-01T00:00:00.000Z,950.0,59.0,2023-10-26 09:30:30.468015,2000,RIM_TAPE,0004,
material:644,1970-01-01T00:00:00.000Z,1000.0,65.0,2023-11-01 09:30:15.061836,2000,TIRE_26,0002,
material:773,1970-01-01T00:00:00.000Z,900.0,21.0,2023-10-03 09:30:15.899468,4000,MIRROR,0001,
material:1813,1970-01-01T00:00:00.000Z,900.0,37.0,2023-10-24 09:30:25.871889,3000,BIKE_BELL,0001,
material:2202,1970-01-01T00:00:00.000Z,500.0,38.0,2023-10-30 09:30:30.628012,4000,JACKET_S,0002,
material:2268,1970-01-01T00:00:00.000Z,900.0,95.0,2023-10-09 09:30:31.380544,1000,BIKE_BELL,0001,
material:1309,1970-01-01T00:00:00.000Z,1500.0,50.0,2023-10-28 09:30:20.410123,3000,PEDAL,0002,
material:1450,1970-01-01T00:00:00.000Z,350.0,11.0,2023-10-19 09:30:22.016568,1000,HELMET_M,0004,
material:462,1970-01-01T00:00:00.000Z,1100.0,55.0,2023-10-06 09:30:13.526637,2000,SPOKE,0002,
material:2024,1970-01-01T00:00:00.000Z,500.0,63.0,2023-11-01 09:30:27.969050,1000,HELMET_L,0004,
material:1947,1970-01-01T00:00:00.000Z,950.0,16.0,2023-10-14 09:30:27.225481,5000,RIM_TAPE,0004,
material:1723,1970-01-01T00:00:00.000Z,600.0,71.0,2023-10-24 09:30:24.795203,1000,GLOVES_M,0002,
material:14,1970-01-01T00:00:00.000Z,1300.0,77.0,2023-10-28 09:30:10.253347,5000,CHAINRING,0001,
material:82,1970-01-01T00:00:00.000Z,650.0,94.0,2023-10-19 09:30:10.690924,2000,BOTTLE_CAGE,0003,
material:2055,1970-01-01T00:00:00.000Z,450.0,55.0,2023-10-08 09:30:28.828912,2000,JACKET_M,0003,
material:347,1970-01-01T00:00:00.000Z,1250.0,5.0,2023-10-31 09:30:12.595797,3000,CASSETTE,0001,
material:1871,1970-01-01T00:00:00.000Z,800.0,76.0,2023-10-13 09:30:26.375981,3000,WATER_BOTTLE,0002,
material:1038,1970-01-01T00:00:00.000Z,1200.0,16.0,2023-10-15 09:30:18.247553,2000,WHEEL_HUB,0003,
material:1646,1970-01-01T00:00:00.000Z,1200.0,62.0,2023-10-09 09:30:24.100197,3000,WHEEL_HUB,0003,
material:317,1970-01-01T00:00:00.000Z,1100.0,19.0,2023-10-31 09:30:12.446519,2000,TUBE_26,0004,
material:414,1970-01-01T00:00:00.000Z,1300.0,35.0,2023-10-18 09:30:13.069265,1000,CHAINRING,0004,
material:2195,1970-01-01T00:00:00.000Z,650.0,9.0,2023-10-04 09:30:30.562518,4000,SPEEDOMETER,0003,
material:1635,1970-01-01T00:00:00.000Z,250.0,27.0,2023-10-09 09:30:24.048426,5000,BIKE_RIM,0003,
material:172,1970-01-01T00:00:00.000Z,350.0,75.0,2023-10-06 09:30:11.287206,3000,PANTS_S,0005,
material:113,1970-01-01T00:00:00.000Z,800.0,56.0,2023-10-25 09:30:10.981459,3000,LIGHT_FRONT,0001,
material:794,1970-01-01T00:00:00.000Z,100.0,67.0,2023-10-10 09:30:16.073511,1000,BIKE_FRAME,0005,
material:147,1970-01-01T00:00:00.000Z,950.0,20.0,2023-10-16 09:30:11.158044,4000,HUB_BEARING,0004,
material:2119,1970-01-01T00:00:00.000Z,650.0,39.0,2023-10-04 09:30:29.381420,4000,LOCK,0005,
material:871,1970-01-01T00:00:00.000Z,150.0,100.0,2023-10-04 09:30:16.761866,5000,BIKE_SEAT,0004,
material:294,1970-01-01T00:00:00.000Z,1050.0,70.0,2023-10-29 09:30:12.147712,4000,NIPPLE,0002,
material:1093,1970-01-01T00:00:00.000Z,950.0,52.0,2023-10-09 09:30:18.666861,5000,TIRE_28,0002,
material:1752,1970-01-01T00:00:00.000Z,200.0,70.0,2023-10-05 09:30:25.080502,2000,BIKE_CHAIN,0001,
material:2056,1970-01-01T00:00:00.000Z,350.0,1.0,2023-10-26 09:30:28.828924,3000,HELMET_M,0003,
material:195,1970-01-01T00:00:00.000Z,1050.0,67.0,2023-10-31 09:30:11.530891,5000,NIPPLE,0002,
material:19,1970-01-01T00:00:00.000Z,1100.0,8.0,2023-10-09 09:30:10.267389,5000,SPOKE,0005,
material:1911,1970-01-01T00:00:00.000Z,650.0,4.0,2023-10-16 09:30:26.871013,1000,LOCK,0005,
material:1259,1970-01-01T00:00:00.000Z,1300.0,77.0,2023-10-14 09:30:19.986195,3000,CHAINRING,0001,
material:583,1970-01-01T00:00:00.000Z,650.0,71.0,2023-10-11 09:30:14.652864,4000,BOTTLE_CAGE,0005,
material:11,1970-01-01T00:00:00.000Z,200.0,56.0,2023-10-12 09:30:10.244318,5000,BIKE_SPOKE,0001,
material:2223,1970-01-01T00:00:00.000Z,200.0,17.0,2023-10-03 09:30:30.779356,2000,BIKE_SPOKE,0002,
material:1045,1970-01-01T00:00:00.000Z,750.0,99.0,2023-10-24 09:30:18.353553,2000,PEDAL_STRAP,0004,
material:87,1970-01-01T00:00:00.000Z,300.0,30.0,2023-10-29 09:30:10.715388,1000,BIKE_FORK,0004,
material:1572,1970-01-01T00:00:00.000Z,650.0,35.0,2023-10-03 09:30:23.153364,5000,LOCK,0005,
material:812,1970-01-01T00:00:00.000Z,600.0,40.0,2023-11-01 09:30:16.127843,2000,JACKET_L,0002,
material:1359,1970-01-01T00:00:00.000Z,950.0,59.0,2023-11-01 09:30:21.222254,4000,RIM_TAPE,0002,
material:1325,1970-01-01T00:00:00.000Z,1050.0,85.0,2023-10-17 09:30:20.680788,1000,NIPPLE,0004,
material:1658,1970-01-01T00:00:00.000Z,250.0,11.0,2023-10-13 09:30:24.203557,1000,BIKE_HANDLE,0003,
material:1160,1970-01-01T00:00:00.000Z,750.0,36.0,2023-10-05 09:30:19.201565,5000,LIGHT_REAR,0001,
material:743,1970-01-01T00:00:00.000Z,1250.0,22.0,2023-10-03 09:30:15.662629,2000,CASSETTE,0003,
material:321,1970-01-01T00:00:00.000Z,800.0,6.0,2023-10-13 09:30:12.479306,3000,LIGHT_FRONT,0004,
material:2208,1970-01-01T00:00:00.000Z,1500.0,18.0,2023-10-09 09:30:30.671947,1000,CABLE,0001,
material:562,1970-01-01T00:00:00.000Z,800.0,77.0,2023-11-01 09:30:14.349767,4000,WATER_BOTTLE,0001,
material:1907,1970-01-01T00:00:00.000Z,1500.0,34.0,2023-10-18 09:30:26.823350,4000,PEDAL,0002,
material:373,1970-01-01T00:00:00.000Z,1500.0,74.0,2023-10-05 09:30:12.849898,1000,CABLE,0001,
material:234,1970-01-01T00:00:00.000Z,600.0,47.0,2023-10-23 09:30:11.675346,4000,JACKET_L,0005,
material:1845,1970-01-01T00:00:00.000Z,1100.0,63.0,2023-11-01 09:30:26.222001,4000,TUBE_26,0005,
material:1679,1970-01-01T00:00:00.000Z,1050.0,12.0,2023-10-18 09:30:24.354236,2000,NIPPLE,0002,
material:899,1970-01-01T00:00:00.000Z,1400.0,46.0,2023-10-12 09:30:16.863653,5000,DERAILLEUR,0002,
material:1606,1970-01-01T00:00:00.000Z,1350.0,78.0,2023-10-28 09:30:23.539127,2000,SHIFT_LEVER,0004,
material:135,1970-01-01T00:00:00.000Z,900.0,11.0,2023-10-18 09:30:11.083687,5000,MIRROR,0001,
material:2070,1970-01-01T00:00:00.000Z,350.0,76.0,2023-10-20 09:30:28.898577,2000,PANTS_S,0004,
material:1364,1970-01-01T00:00:00.000Z,450.0,4.0,2023-10-14 09:30:21.258540,5000,JACKET_M,0003,
material:1529,1970-01-01T00:00:00.000Z,500.0,96.0,2023-10-11 09:30:22.650968,3000,HELMET_L,0003,
material:21,1970-01-01T00:00:00.000Z,950.0,22.0,2023-10-14 09:30:10.278748,2000,HUB_BEARING,0003,
material:875,1970-01-01T00:00:00.000Z,1050.0,75.0,2023-11-01 09:30:16.764605,5000,TUBE_28,0001,
material:2291,1970-01-01T00:00:00.000Z,1050.0,40.0,2023-10-21 09:30:31.722733,4000,TUBE_28,0001,
material:896,1970-01-01T00:00:00.000Z,300.0,4.0,2023-10-26 09:30:16.861783,2000,BIKE_FORK,0003,
material:326,1970-01-01T00:00:00.000Z,1050.0,69.0,2023-10-05 09:30:12.487870,5000,NIPPLE,0001,
material:964,1970-01-01T00:00:00.000Z,100.0,20.0,2023-10-09 09:30:17.642917,1000,BIKE_FRAME,0002,
material:1454,1970-01-01T00:00:00.000Z,400.0,40.0,2023-10-17 09:30:22.048767,2000,HELMET_S,0002,
material:1503,1970-01-01T00:00:00.000Z,1300.0,80.0,2023-10-09 09:30:22.392632,3000,CHAINRING,0003,
material:1928,1970-01-01T00:00:00.000Z,950.0,88.0,2023-10-18 09:30:26.995025,5000,RIM_TAPE,0002,
material:803,1970-01-01T00:00:00.000Z,150.0,38.0,2023-10-14 09:30:16.110967,2000,BIKE_SEAT,0005,
material:1763,1970-01-01T00:00:00.000Z,250.0,1.0,2023-10-05 09:30:25.182040,2000,BIKE_RIM,0005,
material:331,1970-01-01T00:00:00.000Z,1350.0,84.0,2023-10-26 09:30:12.542411,4000,BOTTOM_BRACKET,0003,
material:1812,1970-01-01T00:00:00.000Z,200.0,65.0,2023-10-03 09:30:25.864161,1000,BIKE_WHEEL,0005,
material:1715,1970-01-01T00:00:00.000Z,950.0,78.0,2023-10-29 09:30:24.736419,3000,HUB_BEARING,0005,
material:1967,1970-01-01T00:00:00.000Z,1300.0,28.0,2023-10-14 09:30:27.363749,5000,CHAINRING,0002,
material:1127,1970-01-01T00:00:00.000Z,250.0,17.0,2023-10-10 09:30:19.006365,5000,BIKE_RIM,0001,
material:1288,1970-01-01T00:00:00.000Z,1250.0,49.0,2023-10-19 09:30:20.320062,5000,CASSETTE,0001,
material:153,1970-01-01T00:00:00.000Z,1400.0,27.0,2023-10-14 09:30:11.205366,4000,DERAILLEUR,0004,
material:210,1970-01-01T00:00:00.000Z,1250.0,14.0,2023-10-13 09:30:11.569884,2000,BRAKE_LEVER,0003,
material:1446,1970-01-01T00:00:00.000Z,300.0,52.0,2023-10-11 09:30:21.982590,1000,BIKE_PEDAL,0005,
material:425,1970-01-01T00:00:00.000Z,300.0,31.0,2023-10-27 09:30:13.122806,5000,BIKE_PEDAL,0002,
material:976,1970-01-01T00:00:00.000Z,600.0,31.0,2023-10-31 09:30:17.751064,1000,GLOVES_M,0002,
material:1778,1970-01-01T00:00:00.000Z,750.0,25.0,2023-10-28 09:30:25.335587,1000,PEDAL_STRAP,0002,
material:186,1970-01-01T00:00:00.000Z,1250.0,73.0,2023-10-06 09:30:11.387044,5000,CHAIN,0001,
material:1041,1970-01-01T00:00:00.000Z,1250.0,11.0,2023-10-09 09:30:18.293956,3000,CHAIN,0005,
material:400,1970-01-01T00:00:00.000Z,650.0,6.0,2023-10-09 09:30:12.997534,1000,BOTTLE_CAGE,0005,
material:676,1970-01-01T00:00:00.000Z,1500.0,3.0,2023-10-08 09:30:15.306769,1000,CABLE,0001,
material:138,1970-01-01T00:00:00.000Z,950.0,92.0,2023-10-08 09:30:11.087039,5000,HUB_BEARING,0003,
material:1818,1970-01-01T00:00:00.000Z,1100.0,8.0,2023-10-26 09:30:25.981989,1000,SPOKE,0005,
material:1390,1970-01-01T00:00:00.000Z,750.0,9.0,2023-10-27 09:30:21.548296,3000,PEDAL_STRAP,0001,
material:1588,1970-01-01T00:00:00.000Z,950.0,55.0,2023-10-04 09:30:23.251070,5000,HUB_BEARING,0001,
material:1027,1970-01-01T00:00:00.000Z,900.0,89.0,2023-10-20 09:30:18.146776,1000,MIRROR,0003,
material:132,1970-01-01T00:00:00.000Z,650.0,11.0,2023-10-25 09:30:11.030992,4000,LOCK,0005,
material:2131,1970-01-01T00:00:00.000Z,350.0,39.0,2023-10-27 09:30:29.610574,5000,PANTS_S,0004,
material:1636,1970-01-01T00:00:00.000Z,900.0,25.0,2023-11-01 09:30:24.058878,3000,MIRROR,0001,
material:182,1970-01-01T00:00:00.000Z,350.0,1.0,2023-10-30 09:30:11.371008,1000,PANTS_S,0004,
material:824,1970-01-01T00:00:00.000Z,200.0,99.0,2023-10-29 09:30:16.163136,4000,BIKE_SPOKE,0003,
material:1651,1970-01-01T00:00:00.000Z,1200.0,8.0,2023-10-09 09:30:24.168856,4000,VALVE,0002,
material:1738,1970-01-01T00:00:00.000Z,500.0,46.0,2023-10-31 09:30:24.950358,3000,HELMET_L,0005,
material:845,1970-01-01T00:00:00.000Z,1050.0,47.0,2023-10-17 09:30:16.421625,1000,TUBE_28,0002,
material:686,1970-01-01T00:00:00.000Z,200.0,15.0,2023-10-25 09:30:15.373984,1000,BIKE_WHEEL,0005,
material:1354,1970-01-01T00:00:00.000Z,650.0,32.0,2023-10-27 09:30:21.220610,3000,LOCK,0004,
material:336,1970-01-01T00:00:00.000Z,1200.0,48.0,2023-10-28 09:30:12.555777,4000,WHEEL_HUB,0001,
material:238,1970-01-01T00:00:00.000Z,1500.0,86.0,2023-10-23 09:30:11.730231,5000,PEDAL,0004,
material:2125,1970-01-01T00:00:00.000Z,1400.0,89.0,2023-10-16 09:30:29.499512,1000,CRANKSET,0002,
material:1640,1970-01-01T00:00:00.000Z,950.0,31.0,2023-10-05 09:30:24.094040,2000,HUB_BEARING,0001,
material:473,1970-01-01T00:00:00.000Z,150.0,61.0,2023-10-21 09:30:13.597652,4000,BIKE_SEAT,0002,
material:847,1970-01-01T00:00:00.000Z,650.0,52.0,2023-10-22 09:30:16.424936,1000,SPEEDOMETER,0003,
material:143,1970-01-01T00:00:00.000Z,350.0,90.0,2023-10-03 09:30:11.123334,2000,PANTS_S,0001,
material:1195,1970-01-01T00:00:00.000Z,650.0,19.0,2023-10-11 09:30:19.631922,4000,LOCK,0004,
material:1903,1970-01-01T00:00:00.000Z,300.0,57.0,2023-10-30 09:30:26.809158,2000,BIKE_PEDAL,0005,
material:1164,1970-01-01T00:00:00.000Z,700.0,68.0,2023-10-30 09:30:19.231334,4000,PUMP,0005,
material:1210,1970-01-01T00:00:00.000Z,650.0,37.0,2023-10-08 09:30:19.736804,2000,BOTTLE_CAGE,0004,
material:1184,1970-01-01T00:00:00.000Z,1300.0,9.0,2023-10-10 09:30:19.531698,4000,CHAINRING,0001,
material:989,1970-01-01T00:00:00.000Z,300.0,45.0,2023-10-28 09:30:17.885649,1000,BIKE_PEDAL,0004,
material:1777,1970-01-01T00:00:00.000Z,900.0,29.0,2023-10-17 09:30:25.335583,2000,MIRROR,0004,
material:622,1970-01-01T00:00:00.000Z,200.0,30.0,2023-11-01 09:30:14.928610,1000,BIKE_CHAIN,0004,
material:1846,1970-01-01T00:00:00.000Z,1100.0,43.0,2023-10-08 09:30:26.222004,3000,SPOKE,0005,
material:2215,1970-01-01T00:00:00.000Z,650.0,33.0,2023-10-03 09:30:30.755666,4000,LOCK,0004,
material:910,1970-01-01T00:00:00.000Z,600.0,4.0,2023-10-10 09:30:17.049635,1000,JACKET_L,0005,
material:2037,1970-01-01T00:00:00.000Z,900.0,32.0,2023-10-28 09:30:28.443857,4000,BIKE_BELL,0002,
material:1212,1970-01-01T00:00:00.000Z,1250.0,51.0,2023-10-13 09:30:19.751799,3000,CHAIN,0005,
material:579,1970-01-01T00:00:00.000Z,950.0,31.0,2023-10-19 09:30:14.600505,4000,RIM_TAPE,0005,
material:960,1970-01-01T00:00:00.000Z,350.0,34.0,2023-10-16 09:30:17.614314,1000,PANTS_S,0005,
material:1057,1970-01-01T00:00:00.000Z,200.0,34.0,2023-10-15 09:30:18.424410,5000,BIKE_SPOKE,0004,
material:1274,1970-01-01T00:00:00.000Z,800.0,23.0,2023-10-28 09:30:20.234885,2000,WATER_BOTTLE,0003,
material:2051,1970-01-01T00:00:00.000Z,1400.0,34.0,2023-10-31 09:30:28.773967,4000,CRANKSET,0001,
material:244,1970-01-01T00:00:00.000Z,450.0,29.0,2023-10-05 09:30:11.852847,5000,GLOVES_S,0001,
material:1308,1970-01-01T00:00:00.000Z,950.0,31.0,2023-10-12 09:30:20.407560,5000,RIM_TAPE,0002,
material:1492,1970-01-01T00:00:00.000Z,450.0,55.0,2023-10-11 09:30:22.332105,4000,JACKET_M,0005,
material:246,1970-01-01T00:00:00.000Z,1100.0,100.0,2023-10-05 09:30:11.855269,2000,SPOKE,0003,
material:1249,1970-01-01T00:00:00.000Z,1000.0,11.0,2023-10-15 09:30:19.939146,1000,TIRE_26,0003,
material:224,1970-01-01T00:00:00.000Z,500.0,21.0,2023-10-17 09:30:11.618987,2000,HELMET_L,0004,
material:2114,1970-01-01T00:00:00.000Z,650.0,47.0,2023-10-24 09:30:29.162321,4000,BOTTLE_CAGE,0005,
material:1633,1970-01-01T00:00:00.000Z,200.0,61.0,2023-10-04 09:30:24.048417,2000,BIKE_WHEEL,0002,
material:684,1970-01-01T00:00:00.000Z,650.0,9.0,2023-10-17 09:30:15.370463,3000,LOCK,0002,
material:1962,1970-01-01T00:00:00.000Z,750.0,31.0,2023-10-21 09:30:27.329884,3000,PEDAL_STRAP,0004,
material:1075,1970-01-01T00:00:00.000Z,1350.0,30.0,2023-10-03 09:30:18.571835,3000,BOTTOM_BRACKET,0005,
material:1304,1970-01-01T00:00:00.000Z,650.0,5.0,2023-10-05 09:30:20.401028,3000,LOCK,0002,
material:1362,1970-01-01T00:00:00.000Z,900.0,59.0,2023-10-10 09:30:21.223423,3000,MIRROR,0003,
material:2160,1970-01-01T00:00:00.000Z,1200.0,87.0,2023-10-08 09:30:30.283069,2000,VALVE,0001,
material:2155,1970-01-01T00:00:00.000Z,300.0,6.0,2023-10-29 09:30:30.271878,1000,BIKE_FORK,0003,
material:514,1970-01-01T00:00:00.000Z,1050.0,48.0,2023-10-20 09:30:13.965199,3000,TUBE_28,0005,
material:2082,1970-01-01T00:00:00.000Z,1100.0,31.0,2023-10-07 09:30:28.952901,3000,SPOKE,0001,
material:1659,1970-01-01T00:00:00.000Z,250.0,92.0,2023-10-28 09:30:24.203561,3000,BIKE_RIM,0003,
material:1177,1970-01-01T00:00:00.000Z,150.0,81.0,2023-10-23 09:30:19.366023,2000,BIKE_BRAKE,0005,
material:726,1970-01-01T00:00:00.000Z,750.0,15.0,2023-10-04 09:30:15.605022,2000,LIGHT_REAR,0001,
material:457,1970-01-01T00:00:00.000Z,950.0,38.0,2023-10-07 09:30:13.395480,1000,TIRE_28,0003,
material:454,1970-01-01T00:00:00.000Z,1050.0,85.0,2023-10-11 09:30:13.393832,4000,NIPPLE,0002,
material:1262,1970-01-01T00:00:00.000Z,1500.0,84.0,2023-10-24 09:30:20.059149,2000,PEDAL,0004,
material:558,1970-01-01T00:00:00.000Z,950.0,99.0,2023-10-06 09:30:14.309466,5000,TIRE_28,0005,
material:2150,1970-01-01T00:00:00.000Z,250.0,78.0,2023-10-14 09:30:30.060885,2000,BIKE_RIM,0002,
material:40,1970-01-01T00:00:00.000Z,800.0,43.0,2023-10-07 09:30:10.384780,5000,WATER_BOTTLE,0004,
material:1595,1970-01-01T00:00:00.000Z,450.0,67.0,2023-10-20 09:30:23.360243,3000,GLOVES_S,0001,
material:2231,1970-01-01T00:00:00.000Z,800.0,78.0,2023-10-06 09:30:30.920810,4000,LIGHT_FRONT,0001,
material:2088,1970-01-01T00:00:00.000Z,300.0,89.0,2023-10-15 09:30:28.969914,5000,BIKE_FORK,0004,
material:1805,1970-01-01T00:00:00.000Z,250.0,23.0,2023-10-26 09:30:25.791753,5000,BIKE_RIM,0001,
material:2142,1970-01-01T00:00:00.000Z,1250.0,91.0,2023-10-26 09:30:29.952981,2000,BRAKE_LEVER,0004,
material:255,1970-01-01T00:00:00.000Z,1500.0,94.0,2023-10-14 09:30:11.919690,4000,CABLE,0004,
material:1389,1970-01-01T00:00:00.000Z,1050.0,55.0,2023-10-09 09:30:21.532225,2000,TUBE_28,0001,
material:1519,1970-01-01T00:00:00.000Z,800.0,94.0,2023-10-03 09:30:22.537540,4000,LIGHT_FRONT,0004,
material:1270,1970-01-01T00:00:00.000Z,350.0,3.0,2023-10-31 09:30:20.222898,1000,HELMET_M,0005,
material:64,1970-01-01T00:00:00.000Z,400.0,65.0,2023-10-09 09:30:10.525434,4000,HELMET_S,0005,
material:1204,1970-01-01T00:00:00.000Z,900.0,91.0,2023-10-24 09:30:19.725112,2000,MIRROR,0001,
material:63,1970-01-01T00:00:00.000Z,600.0,9.0,2023-10-13 09:30:10.525428,5000,JACKET_L,0002,
material:383,1970-01-01T00:00:00.000Z,250.0,87.0,2023-10-05 09:30:12.909089,5000,BIKE_HANDLE,0004,
material:175,1970-01-01T00:00:00.000Z,1050.0,73.0,2023-10-26 09:30:11.299140,4000,TUBE_28,0002,
material:1853,1970-01-01T00:00:00.000Z,350.0,48.0,2023-10-11 09:30:26.240893,3000,PANTS_S,0001,
material:56,1970-01-01T00:00:00.000Z,1200.0,54.0,2023-10-04 09:30:10.498173,2000,WHEEL_HUB,0002,
material:222,1970-01-01T00:00:00.000Z,450.0,31.0,2023-10-05 09:30:11.618978,5000,GLOVES_S,0001,
material:605,1970-01-01T00:00:00.000Z,1250.0,1.0,2023-10-22 09:30:14.832519,2000,CHAIN,0002,
material:245,1970-01-01T00:00:00.000Z,400.0,53.0,2023-10-09 09:30:11.852856,3000,HELMET_S,0005,
material:392,1970-01-01T00:00:00.000Z,750.0,28.0,2023-10-04 09:30:12.983693,3000,PEDAL_STRAP,0003,
material:2207,1970-01-01T00:00:00.000Z,1250.0,67.0,2023-10-28 09:30:30.667480,1000,BRAKE_LEVER,0002,
material:721,1970-01-01T00:00:00.000Z,1250.0,28.0,2023-10-19 09:30:15.576721,2000,CHAIN,0003,
material:1449,1970-01-01T00:00:00.000Z,500.0,81.0,2023-10-11 09:30:22.012923,1000,HELMET_L,0001,
material:452,1970-01-01T00:00:00.000Z,1250.0,84.0,2023-10-25 09:30:13.386242,5000,CHAIN,0001,
material:1884,1970-01-01T00:00:00.000Z,1400.0,68.0,2023-10-13 09:30:26.550934,2000,CRANKSET,0001,
material:1036,1970-01-01T00:00:00.000Z,300.0,9.0,2023-10-03 09:30:18.215175,4000,BIKE_FORK,0005,
material:2030,1970-01-01T00:00:00.000Z,450.0,90.0,2023-10-21 09:30:28.300128,3000,GLOVES_S,0005,
material:654,1970-01-01T00:00:00.000Z,1300.0,94.0,2023-10-10 09:30:15.148249,2000,CHAINRING,0002,
material:959,1970-01-01T00:00:00.000Z,450.0,6.0,2023-10-16 09:30:17.614310,1000,GLOVES_S,0003,
material:1058,1970-01-01T00:00:00.000Z,300.0,4.0,2023-10-11 09:30:18.424414,2000,BIKE_FORK,0001,
material:1807,1970-01-01T00:00:00.000Z,1400.0,31.0,2023-10-17 09:30:25.830880,4000,CRANKSET,0005,
material:0,1970-01-01T00:00:00.000Z,700.0,46.0,2023-10-24 09:30:10.235452,5000,PUMP,0001,
material:1440,1970-01-01T00:00:00.000Z,1350.0,43.0,2023-10-04 09:30:21.919734,1000,BOTTOM_BRACKET,0001,
material:134,1970-01-01T00:00:00.000Z,900.0,92.0,2023-10-30 09:30:11.054800,5000,BIKE_BELL,0001,
material:432,1970-01-01T00:00:00.000Z,250.0,36.0,2023-10-21 09:30:13.132896,4000,BIKE_HANDLE,0003,
material:1769,1970-01-01T00:00:00.000Z,600.0,67.0,2023-10-03 09:30:25.261396,4000,GLOVES_M,0005,
material:1427,1970-01-01T00:00:00.000Z,1500.0,14.0,2023-10-24 09:30:21.827267,1000,PEDAL,0002,
material:498,1970-01-01T00:00:00.000Z,750.0,68.0,2023-11-01 09:30:13.908515,3000,LIGHT_REAR,0003,
material:1382,1970-01-01T00:00:00.000Z,600.0,78.0,2023-10-07 09:30:21.476954,5000,JACKET_L,0003,
material:1300,1970-01-01T00:00:00.000Z,200.0,14.0,2023-10-23 09:30:20.372996,4000,BIKE_SPOKE,0004,
material:1509,1970-01-01T00:00:00.000Z,1400.0,10.0,2023-10-31 09:30:22.395436,4000,CRANKSET,0002,
material:38,1970-01-01T00:00:00.000Z,950.0,40.0,2023-10-14 09:30:10.380432,1000,RIM_TAPE,0005,
material:1814,1970-01-01T00:00:00.000Z,1350.0,89.0,2023-10-07 09:30:25.877548,3000,BOTTOM_BRACKET,0004,
material:645,1970-01-01T00:00:00.000Z,1100.0,62.0,2023-10-29 09:30:15.061847,3000,SPOKE,0001,
material:93,1970-01-01T00:00:00.000Z,350.0,38.0,2023-10-16 09:30:10.837382,3000,PANTS_S,0004,
material:1543,1970-01-01T00:00:00.000Z,1400.0,41.0,2023-10-27 09:30:22.754613,5000,DERAILLEUR,0004,
material:974,1970-01-01T00:00:00.000Z,450.0,26.0,2023-10-18 09:30:17.751049,4000,JACKET_M,0001,
material:1269,1970-01-01T00:00:00.000Z,600.0,66.0,2023-10-04 09:30:20.222888,3000,GLOVES_M,0003,
material:2097,1970-01-01T00:00:00.000Z,250.0,9.0,2023-10-11 09:30:29.029901,4000,BIKE_RIM,0002,
material:560,1970-01-01T00:00:00.000Z,700.0,58.0,2023-10-15 09:30:14.349747,2000,PUMP,0003,
material:1336,1970-01-01T00:00:00.000Z,100.0,49.0,2023-10-22 09:30:20.927347,1000,BIKE_FRAME,0002,
