ocel_source_id,ocel_target_id,ocel_qualifier
purchase_order:1456,invoice receipt:1780,Invoice Receipts of Purchase Order
purchase_order:1456,payment:847,order_pm
purchase_order:777,material:1137,Materials of Purchase Order
purchase_order:777,payment:455,order_pm
purchase_order:260,material:358,Materials of Purchase Order
purchase_order:260,material:359,Materials of Purchase Order
purchase_order:260,payment:153,order_pm
purchase_order:1140,material:1607,Materials of Purchase Order
purchase_order:1140,material:1608,Materials of Purchase Order
purchase_order:1140,material:1610,Materials of Purchase Order
purchase_order:1140,material:1609,Materials of Purchase Order
purchase_order:1140,invoice receipt:1375,Invoice Receipts of Purchase Order
purchase_order:1140,invoice receipt:1378,Invoice Receipts of Purchase Order
purchase_order:1140,invoice receipt:1376,Invoice Receipts of Purchase Order
purchase_order:1140,invoice receipt:1377,Invoice Receipts of Purchase Order
purchase_order:1140,payment:658,order_pm
purchase_order:410,material:579,Materials of Purchase Order
purchase_order:410,material:578,Materials of Purchase Order
purchase_order:410,invoice receipt:479,Invoice Receipts of Purchase Order
purchase_order:410,invoice receipt:480,Invoice Receipts of Purchase Order
purchase_order:410,payment:239,order_pm
purchase_order:651,material:938,Materials of Purchase Order
purchase_order:651,payment:380,order_pm
purchase_order:1082,material:1578,Materials of Purchase Order
purchase_order:1082,invoice receipt:1316,Invoice Receipts of Purchase Order
purchase_order:1082,invoice receipt:1314,Invoice Receipts of Purchase Order
purchase_order:1082,invoice receipt:1315,Invoice Receipts of Purchase Order
purchase_order:1082,payment:630,order_pm
purchase_order:687,material:1003,Materials of Purchase Order
purchase_order:687,payment:409,order_pm
purchase_order:1340,material:1929,Materials of Purchase Order
purchase_order:1340,invoice receipt:1626,Invoice Receipts of Purchase Order
purchase_order:1340,payment:788,order_pm
purchase_order:991,material:1448,Materials of Purchase Order
purchase_order:991,material:1449,Materials of Purchase Order
purchase_order:991,invoice receipt:1184,Invoice Receipts of Purchase Order
purchase_order:991,invoice receipt:1185,Invoice Receipts of Purchase Order
purchase_order:991,payment:567,order_pm
purchase_order:1070,material:1545,Materials of Purchase Order
purchase_order:1070,invoice receipt:1275,Invoice Receipts of Purchase Order
purchase_order:1070,payment:612,order_pm
purchase_order:814,material:1185,Materials of Purchase Order
purchase_order:814,payment:484,order_pm
purchase_order:138,material:216,Materials of Purchase Order
purchase_order:138,invoice receipt:151,Invoice Receipts of Purchase Order
purchase_order:138,payment:79,order_pm
purchase_order:434,material:616,Materials of Purchase Order
purchase_order:434,invoice receipt:511,Invoice Receipts of Purchase Order
purchase_order:434,payment:253,order_pm
purchase_order:860,material:1260,Materials of Purchase Order
purchase_order:860,material:1261,Materials of Purchase Order
purchase_order:860,invoice receipt:1047,Invoice Receipts of Purchase Order
purchase_order:860,invoice receipt:1046,Invoice Receipts of Purchase Order
purchase_order:860,payment:508,order_pm
purchase_order:839,material:1236,Materials of Purchase Order
purchase_order:839,material:1235,Materials of Purchase Order
purchase_order:839,payment:503,order_pm
purchase_order:1015,material:1473,Materials of Purchase Order
purchase_order:1015,invoice receipt:1245,Invoice Receipts of Purchase Order
purchase_order:1015,invoice receipt:1244,Invoice Receipts of Purchase Order
purchase_order:1015,invoice receipt:1246,Invoice Receipts of Purchase Order
purchase_order:1015,payment:605,order_pm
purchase_order:826,material:1184,Materials of Purchase Order
purchase_order:826,invoice receipt:1014,Invoice Receipts of Purchase Order
purchase_order:826,invoice receipt:1013,Invoice Receipts of Purchase Order
purchase_order:826,payment:495,order_pm
purchase_order:1548,material:2246,Materials of Purchase Order
purchase_order:1548,payment:900,order_pm
purchase_order:436,material:610,Materials of Purchase Order
purchase_order:436,material:611,Materials of Purchase Order
purchase_order:436,invoice receipt:515,Invoice Receipts of Purchase Order
purchase_order:436,invoice receipt:514,Invoice Receipts of Purchase Order
purchase_order:436,payment:256,order_pm
purchase_order:1109,material:1613,Materials of Purchase Order
purchase_order:1109,invoice receipt:1333,Invoice Receipts of Purchase Order
purchase_order:1109,invoice receipt:1334,Invoice Receipts of Purchase Order
purchase_order:1109,invoice receipt:1332,Invoice Receipts of Purchase Order
purchase_order:1109,payment:638,order_pm
purchase_order:438,material:632,Materials of Purchase Order
purchase_order:438,payment:263,order_pm
purchase_order:791,material:1157,Materials of Purchase Order
purchase_order:791,material:1156,Materials of Purchase Order
purchase_order:791,invoice receipt:969,Invoice Receipts of Purchase Order
purchase_order:791,invoice receipt:968,Invoice Receipts of Purchase Order
purchase_order:791,invoice receipt:970,Invoice Receipts of Purchase Order
purchase_order:791,payment:474,order_pm
purchase_order:867,material:1244,Materials of Purchase Order
purchase_order:867,material:1245,Materials of Purchase Order
purchase_order:867,invoice receipt:1036,Invoice Receipts of Purchase Order
purchase_order:867,invoice receipt:1035,Invoice Receipts of Purchase Order
purchase_order:867,invoice receipt:1037,Invoice Receipts of Purchase Order
purchase_order:867,payment:507,order_pm
purchase_order:1399,material:2036,Materials of Purchase Order
purchase_order:1399,invoice receipt:1688,Invoice Receipts of Purchase Order
purchase_order:1399,payment:808,order_pm
purchase_order:1211,material:1723,Materials of Purchase Order
purchase_order:1211,material:1724,Materials of Purchase Order
purchase_order:1211,payment:701,order_pm
purchase_order:970,material:1383,Materials of Purchase Order
purchase_order:970,invoice receipt:1160,Invoice Receipts of Purchase Order
purchase_order:970,payment:558,order_pm
purchase_order:399,material:575,Materials of Purchase Order
purchase_order:399,material:574,Materials of Purchase Order
purchase_order:399,invoice receipt:470,Invoice Receipts of Purchase Order
purchase_order:399,payment:233,order_pm
purchase_order:944,material:1378,Materials of Purchase Order
purchase_order:944,payment:551,order_pm
purchase_order:989,material:1433,Materials of Purchase Order
purchase_order:989,material:1432,Materials of Purchase Order
purchase_order:989,invoice receipt:1200,Invoice Receipts of Purchase Order
purchase_order:989,invoice receipt:1199,Invoice Receipts of Purchase Order
purchase_order:989,payment:574,order_pm
purchase_order:228,material:337,Materials of Purchase Order
purchase_order:228,material:336,Materials of Purchase Order
purchase_order:228,payment:124,order_pm
purchase_order:46,material:64,Materials of Purchase Order
purchase_order:46,payment:31,order_pm
purchase_order:1426,material:2101,Materials of Purchase Order
purchase_order:1426,material:2100,Materials of Purchase Order
purchase_order:1426,invoice receipt:1757,Invoice Receipts of Purchase Order
purchase_order:1426,invoice receipt:1760,Invoice Receipts of Purchase Order
purchase_order:1426,invoice receipt:1758,Invoice Receipts of Purchase Order
purchase_order:1426,invoice receipt:1759,Invoice Receipts of Purchase Order
purchase_order:1426,payment:844,order_pm
purchase_order:636,material:927,Materials of Purchase Order
purchase_order:636,invoice receipt:775,Invoice Receipts of Purchase Order
purchase_order:636,invoice receipt:776,Invoice Receipts of Purchase Order
purchase_order:636,invoice receipt:777,Invoice Receipts of Purchase Order
purchase_order:636,invoice receipt:778,Invoice Receipts of Purchase Order
purchase_order:636,payment:379,order_pm
purchase_order:785,material:1128,Materials of Purchase Order
purchase_order:785,invoice receipt:943,Invoice Receipts of Purchase Order
purchase_order:785,payment:460,order_pm
purchase_order:1190,material:1738,Materials of Purchase Order
purchase_order:1190,invoice receipt:1473,Invoice Receipts of Purchase Order
purchase_order:1190,payment:704,order_pm
purchase_order:40,material:49,Materials of Purchase Order
purchase_order:40,invoice receipt:44,Invoice Receipts of Purchase Order
purchase_order:40,payment:23,order_pm
purchase_order:127,material:205,Materials of Purchase Order
purchase_order:127,material:202,Materials of Purchase Order
purchase_order:127,payment:81,order_pm
purchase_order:1380,material:2003,Materials of Purchase Order
purchase_order:1380,invoice receipt:1670,Invoice Receipts of Purchase Order
purchase_order:1380,invoice receipt:1671,Invoice Receipts of Purchase Order
purchase_order:1380,payment:802,order_pm
purchase_order:939,material:1363,Materials of Purchase Order
purchase_order:939,payment:549,order_pm
purchase_order:617,material:892,Materials of Purchase Order
purchase_order:617,invoice receipt:729,Invoice Receipts of Purchase Order
purchase_order:617,invoice receipt:731,Invoice Receipts of Purchase Order
purchase_order:617,invoice receipt:730,Invoice Receipts of Purchase Order
purchase_order:617,payment:361,order_pm
purchase_order:321,material:449,Materials of Purchase Order
purchase_order:321,payment:176,order_pm
purchase_order:874,material:1270,Materials of Purchase Order
purchase_order:874,material:1269,Materials of Purchase Order
purchase_order:874,invoice receipt:1064,Invoice Receipts of Purchase Order
purchase_order:874,payment:515,order_pm
purchase_order:1131,material:1641,Materials of Purchase Order
purchase_order:1131,material:1640,Materials of Purchase Order
purchase_order:1131,invoice receipt:1404,Invoice Receipts of Purchase Order
purchase_order:1131,payment:671,order_pm
purchase_order:1039,material:1526,Materials of Purchase Order
purchase_order:1039,payment:632,order_pm
purchase_order:1307,material:1917,Materials of Purchase Order
purchase_order:1307,payment:770,order_pm
purchase_order:846,material:1241,Materials of Purchase Order
purchase_order:846,payment:502,order_pm
purchase_order:877,material:1296,Materials of Purchase Order
purchase_order:877,invoice receipt:1058,Invoice Receipts of Purchase Order
purchase_order:877,invoice receipt:1059,Invoice Receipts of Purchase Order
purchase_order:877,payment:511,order_pm
purchase_order:267,material:369,Materials of Purchase Order
purchase_order:267,payment:154,order_pm
purchase_order:517,material:726,Materials of Purchase Order
purchase_order:517,material:729,Materials of Purchase Order
purchase_order:517,payment:303,order_pm
purchase_order:571,material:828,Materials of Purchase Order
purchase_order:571,material:827,Materials of Purchase Order
purchase_order:571,payment:329,order_pm
purchase_order:194,material:260,Materials of Purchase Order
purchase_order:194,material:259,Materials of Purchase Order
purchase_order:194,material:258,Materials of Purchase Order
purchase_order:194,invoice receipt:215,Invoice Receipts of Purchase Order
purchase_order:194,invoice receipt:214,Invoice Receipts of Purchase Order
purchase_order:194,invoice receipt:213,Invoice Receipts of Purchase Order
purchase_order:194,payment:111,order_pm
purchase_order:1579,material:2272,Materials of Purchase Order
purchase_order:1579,payment:922,order_pm
purchase_order:670,material:982,Materials of Purchase Order
purchase_order:670,payment:395,order_pm
purchase_order:1285,material:1898,Materials of Purchase Order
purchase_order:1285,material:1899,Materials of Purchase Order
purchase_order:1285,invoice receipt:1558,Invoice Receipts of Purchase Order
purchase_order:1285,invoice receipt:1559,Invoice Receipts of Purchase Order
purchase_order:1285,payment:748,order_pm
purchase_order:330,material:462,Materials of Purchase Order
